DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2013-05-14T15:33:35.900+00:00,19.406,-155.282,1.6,1.9,Ml,,83,0.0,0.05,hv,hv60499566,1368545959138
2013-05-14T15:04:46.021+00:00,36.284,69.759,140.4,4.0,mb,15,135,1.8,0.66,us,us2013qeat,1368549266176
2013-05-14T15:01:39.000+00:00,62.832,-150.589,82.8,1.2,Ml,16,90,0.5,0.47,ak,ak10718623,1368765383522
2013-05-14T14:57:00.000+00:00,62.100,-145.328,20.7,1.1,Ml,7,151,0.1,0.46,ak,ak10714990,1368765383177
2013-05-14T14:37:30.700+00:00,38.763,-122.421,9.4,1.2,Md,,126,0.0,0.06,nc,nc71991371,1368670513710
2013-05-14T13:58:47.300+00:00,38.816,-122.819,2.5,1.5,Md,,79,0.0,0.06,nc,nc71991356,1368541927566
2013-05-14T13:55:38.000+00:00,51.842,-173.271,25.8,2.0,Ml,14,317,0.7,0.37,ak,ak10714980,1368765383092
2013-05-14T13:51:12.000+00:00,52.925,-168.286,41.5,2.4,Ml,15,227,0.3,0.51,ak,ak10714978,1368765382233
2013-05-14T13:50:25.000+00:00,44.621,-111.147,7.4,1.1,Ml,,140,0.0,0.11,uu,uu60023592,1368550147393
2013-05-14T13:40:34.000+00:00,57.948,-154.668,62.7,1.5,Ml,10,83,0.5,0.19,ak,ak10718619,1368765383437
2013-05-14T13:40:30.400+00:00,18.973,-64.101,58.0,3.1,Md,4,342,0.3,0.18,pr,pr13134002,1368539464642
2013-05-14T13:31:38.300+00:00,19.405,-155.280,1.3,1.6,Ml,,54,0.0,0.07,hv,hv60499546,1368581194208
2013-05-14T13:16:35.425+00:00,-1.142,-77.477,171.0,4.3,mb,44,160,1.7,0.60,us,us2013qeas,1368542477273
2013-05-14T13:16:11.000+00:00,61.162,-146.990,,1.4,Ml,9,72,0.2,1.00,ak,ak10714972,1368834397198
2013-05-14T13:11:50.000+00:00,35.681,-84.355,16.8,1.6,Md,10,104,0.1,0.08,se,se051413b,1368555579105
2013-05-14T13:01:41.000+00:00,60.280,-152.203,86.7,2.0,Ml,38,50,0.3,0.46,ak,ak10714970,1368765383005
2013-05-14T12:50:39.000+00:00,58.183,-138.054,1.0,2.2,Ml,12,205,1.5,0.57,ak,ak10718616,1368834398260
2013-05-14T12:46:43.100+00:00,36.090,-120.060,12.1,1.7,Md,,140,0.1,0.16,nc,nc71991341,1368667032472
2013-05-14T12:45:50.000+00:00,61.156,-147.046,,1.2,Ml,8,72,0.2,0.50,ak,ak10714969,1368834396176
2013-05-14T12:27:48.000+00:00,38.816,-122.811,3.4,1.3,Md,,79,0.0,0.06,nc,nc71991336,1368560879600
2013-05-14T12:23:55.000+00:00,62.120,-150.215,53.0,3.3,Ml,86,40,0.2,0.59,ak,ak10714955,1368834536490
2013-05-14T12:23:26.000+00:00,59.829,-151.055,41.0,1.7,Ml,11,104,0.1,0.42,ak,ak10714958,1368765382920
2013-05-14T12:17:18.000+00:00,51.991,-171.710,13.6,2.7,Ml,13,209,1.5,0.59,ak,ak10714954,1368765379482
2013-05-14T12:12:53.000+00:00,61.325,-148.191,19.2,1.0,Ml,10,58,0.2,0.43,ak,ak10714953,1368765378145
2013-05-14T12:09:45.000+00:00,54.970,-161.990,93.8,2.4,Ml,6,198,0.2,0.38,ak,ak10714952,1368765382145
2013-05-14T12:09:36.800+00:00,-8.236,122.099,204.1,4.6,mb,50,78,0.4,1.04,us,usc000gwbm,1368534631203
2013-05-14T11:58:46.000+00:00,51.589,-175.099,17.2,1.5,Ml,10,245,0.6,0.72,ak,ak10714951,1368765382057
2013-05-14T11:54:54.300+00:00,35.580,-85.019,16.4,1.7,Md,7,130,0.1,0.06,se,se051413c,1368556441806
2013-05-14T11:29:18.400+00:00,33.407,-116.439,15.6,1.0,Ml,34,126,0.1,0.14,ci,ci15342473,1368641704207
2013-05-14T11:05:27.000+00:00,63.325,-145.219,9.6,1.3,Ml,9,94,0.3,0.56,ak,ak10714943,1368765377607
2013-05-14T11:05:25.000+00:00,63.461,-151.331,6.6,1.2,Ml,17,94,0.3,0.67,ak,ak10714945,1368765377620
2013-05-14T10:45:48.000+00:00,63.925,-148.873,,1.4,Ml,17,47,0.2,0.39,ak,ak10714941,1368765377593
2013-05-14T10:38:33.000+00:00,63.378,-154.825,21.4,1.4,Ml,6,119,0.7,0.51,ak,ak10718604,1368765382750
2013-05-14T10:19:23.400+00:00,38.835,-122.786,2.1,1.7,Md,,40,0.0,0.06,nc,nc71991321,1368528788132
2013-05-14T10:19:06.970+00:00,56.200,162.696,10.0,5.0,mb,130,95,4.0,0.95,us,usc000gwax,1368529380828
2013-05-14T10:07:42.000+00:00,68.148,-136.566,23.3,2.4,Ml,10,158,1.1,0.49,ak,ak10718603,1368765382664
2013-05-14T09:49:47.000+00:00,45.615,-111.745,6.4,1.0,Md,12,104,0.1,0.10,mb,mb13568126,1368734788115
2013-05-14T09:40:51.600+00:00,45.613,-111.748,5.8,1.0,Md,10,104,0.1,0.11,mb,mb13041975,1368734788112
2013-05-14T09:40:48.400+00:00,39.627,-111.166,1.7,1.1,Md,,158,0.0,0.10,uu,uu60023582,1368570024554
2013-05-14T09:39:09.700+00:00,40.459,-121.548,5.8,1.9,Md,,108,0.0,0.11,nc,nc71991306,1368561308250
2013-05-14T09:34:40.000+00:00,58.676,-152.556,70.6,3.3,Ml,80,104,0.8,0.77,ak,ak10714920,1368834505391
2013-05-14T09:27:49.000+00:00,45.609,-111.740,8.3,2.2,Md,32,43,0.1,0.13,mb,mb13647362,1368734783102
2013-05-14T09:19:54.000+00:00,60.996,-147.470,15.0,2.0,Ml,32,104,0.2,0.53,ak,ak10714917,1368765377550
2013-05-14T09:18:32.760+00:00,-27.867,-66.635,188.8,4.5,mb,20,78,3.2,1.58,us,usc000gwaa,1368525094656
2013-05-14T09:15:28.200+00:00,37.743,-122.163,8.1,1.2,Md,,158,0.0,0.08,nc,nc71991301,1368524946092
2013-05-14T09:11:04.000+00:00,51.563,-177.296,49.6,1.8,Ml,11,230,0.2,0.31,ak,ak10714915,1368765382404
2013-05-14T09:09:09.400+00:00,37.100,-112.144,20.9,1.1,Md,,158,0.3,0.15,uu,uu60023572,1368568329366
2013-05-14T09:00:26.200+00:00,37.100,-112.147,19.6,1.7,Ml,,173,0.3,0.15,uu,uu60023567,1368549742305
2013-05-14T08:46:19.000+00:00,45.612,-111.737,9.5,2.7,Md,46,40,0.1,0.14,mb,mb13758562,1368633619815
2013-05-14T08:43:56.700+00:00,18.507,-64.938,18.0,2.0,Md,5,209,0.2,0.38,pr,pr13134001,1368539836148
2013-05-14T08:36:38.000+00:00,55.674,-160.077,81.4,2.1,Ml,10,158,0.4,0.27,ak,ak10718598,1368765382577
2013-05-14T08:36:28.810+00:00,-6.540,129.879,148.3,4.7,mb,33,67,2.0,0.53,us,usc000gw9g,1368522216363
2013-05-14T08:34:41.100+00:00,33.939,-116.625,14.4,1.1,Ml,39,47,0.1,0.10,ci,ci15342457,1368640576443
2013-05-14T08:34:39.000+00:00,58.749,-153.882,9.5,2.5,Ml,29,86,0.1,0.59,ak,ak10714910,1368765376536
2013-05-14T08:17:27.000+00:00,60.183,-152.704,109.6,2.7,Ml,78,65,0.2,0.59,ak,ak10714904,1368765381969
2013-05-14T08:15:28.700+00:00,37.114,-112.157,20.0,1.8,Ml,,173,0.3,0.11,uu,uu60023557,1368549092223
2013-05-14T07:58:36.500+00:00,32.783,-116.126,8.3,2.1,Ml,48,50,0.1,0.23,ci,ci15342449,1368640145566
2013-05-14T07:49:50.000+00:00,37.095,-112.117,15.3,2.5,Ml,,104,0.3,0.22,uu,uu60023547,1368548812179
2013-05-14T07:35:59.000+00:00,63.344,-151.297,0.1,1.0,Ml,11,104,0.4,0.63,ak,ak10718595,1368765382489
2013-05-14T07:35:53.000+00:00,61.301,-151.512,80.3,1.3,Ml,21,79,0.2,0.51,ak,ak10714902,1368765382318
2013-05-14T07:20:26.260+00:00,50.891,178.862,35.0,4.5,mb,49,140,2.7,1.04,us,usc000gw8y,1368834397224
2013-05-14T07:17:35.300+00:00,36.682,-117.746,12.0,2.6,Ml,27,72,0.1,0.13,ci,ci15342433,1368595158742
2013-05-14T07:10:56.000+00:00,60.381,-146.859,9.0,1.9,Ml,36,90,0.5,0.63,ak,ak10714893,1368765376519
2013-05-14T06:59:50.500+00:00,36.022,-117.611,3.4,1.0,Ml,16,86,0.1,0.13,ci,ci15342425,1368639302725
2013-05-14T06:51:58.800+00:00,32.209,-115.259,17.8,2.6,Ml,12,227,0.2,0.42,ci,ci15342417,1368637853620
2013-05-14T06:51:57.400+00:00,37.467,-118.583,8.2,1.6,Md,,61,0.1,0.07,nc,nc71991271,1368639827515
2013-05-14T06:47:00.900+00:00,34.027,-116.983,19.6,2.0,Ml,84,25,0.0,0.14,ci,ci15342409,1368637490183
2013-05-14T06:35:48.000+00:00,52.625,-168.582,6.4,2.0,Ml,8,292,0.4,0.37,ak,ak10718591,1368765300407
2013-05-14T06:30:25.000+00:00,63.057,-149.657,87.3,1.1,Ml,20,61,0.1,0.52,ak,ak10714888,1368765298264
2013-05-14T06:23:15.000+00:00,61.833,-149.976,45.0,1.1,Ml,20,54,0.5,0.43,ak,ak10718589,1368765300387
2013-05-14T06:08:08.300+00:00,36.136,-119.980,9.5,1.9,Md,,104,0.1,0.24,nc,nc71991246,1368665348303
2013-05-14T06:07:38.100+00:00,37.606,-122.464,8.5,1.1,Md,,108,0.0,0.03,nc,nc71991241,1368513670469
2013-05-14T06:03:22.000+00:00,62.137,-152.155,114.9,1.7,Ml,36,101,0.8,0.48,ak,ak10714882,1368765297070
2013-05-14T05:46:53.000+00:00,33.005,-116.340,9.2,1.1,Ml,26,76,0.1,0.17,ci,ci15342385,1368569155357
2013-05-14T05:29:26.000+00:00,35.726,-121.122,7.1,1.0,Md,,50,0.0,0.08,nc,nc71991231,1368580450138
2013-05-14T05:20:21.600+00:00,35.620,-90.550,9.9,2.8,Md,16,76,0.1,0.07,nm,nm051413a,1368917619944
2013-05-14T05:19:07.000+00:00,63.332,-151.378,1.8,1.0,Ml,14,79,0.3,0.60,ak,ak10714874,1368765297057
2013-05-14T05:07:06.800+00:00,39.058,-123.065,7.1,1.7,Md,,61,0.0,0.08,nc,nc71991216,1368584472727
2013-05-14T04:59:44.000+00:00,63.115,-151.458,4.2,1.1,Ml,15,68,0.4,0.71,ak,ak10714869,1368765296599
2013-05-14T04:50:23.000+00:00,63.377,-151.368,8.4,3.2,Ml,48,36,0.3,0.78,ak,ak10714864,1368834398245
2013-05-14T04:47:57.000+00:00,52.481,-174.193,192.1,2.9,Ml,21,173,0.1,0.30,ak,ak10714859,1368765298205
2013-05-14T04:44:16.000+00:00,59.766,-152.914,109.4,2.1,Ml,41,86,0.2,0.62,ak,ak10714857,1368765298148
2013-05-14T04:33:27.000+00:00,61.497,-146.441,30.4,1.2,Ml,20,54,0.2,0.48,ak,ak10714852,1368765296023
2013-05-14T04:18:33.900+00:00,36.171,-117.854,2.2,2.0,Ml,28,76,0.1,0.10,ci,ci15342353,1368568132890
2013-05-14T03:55:39.000+00:00,62.068,-145.108,15.4,1.2,Ml,10,148,0.2,0.69,ak,ak10714847,1368765296010
2013-05-14T03:54:47.900+00:00,34.190,-117.816,13.4,1.0,Ml,12,97,0.1,0.15,ci,ci15342345,1368567827639
2013-05-14T03:52:32.000+00:00,59.845,-153.415,131.8,1.8,Ml,25,140,0.5,0.68,ak,ak10718577,1368765300374
2013-05-14T03:45:05.200+00:00,32.883,-116.255,10.0,1.2,Ml,26,90,0.1,0.17,ci,ci15342337,1368567321617
2013-05-14T03:40:57.000+00:00,61.333,-145.958,28.8,1.3,Ml,12,65,0.2,0.40,ak,ak10714842,1368765298215
2013-05-14T03:40:22.900+00:00,34.190,-117.817,12.6,1.6,Ml,42,47,0.1,0.15,ci,ci15342329,1368566954854
2013-05-14T03:33:35.700+00:00,17.901,-67.309,8.0,2.7,Md,14,299,0.2,0.20,pr,pr13134000,1368505926360
2013-05-14T03:33:34.300+00:00,37.657,-119.374,8.6,1.0,Md,,144,0.2,0.35,nc,nc71991431,1368555776697
